LakeIndex,Ref,Site,day,month,year,time,measurement_frequency,reported_frequency,Latitude,Longitude,LakeType,LakeArea_km2,Climate,Temp_C,DO_mgL,pH,Cond_uScm,CO2_uM,DirectIndirect_CO2,CH4_uM,N2O_uM,FluxMethod,F_CO2_mmol_m2_d,F_CH4_diff_mmol_m2_d,F_CH4_eb_mmol_m2_d,F_N2O_mmol_m2_d,k600_md,Wind_ms
6,1006,"Lake Tai-Meiliang",15,9,2003,NaT,single,single,31.231,120.22,lake,2329.14,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.79926733827325,NaN,NaN,NaN,2.492
6,1006,"Lake Tai-Meiliang",15,9,2003,NaT,single,single,31.231,120.22,lake,2329.14,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.199816834568312,NaN,NaN,NaN,2.492
77,1007,"Biandan Pond",15,5,2003,NaT,single,single,30.25,114.716,reservoir,44.5,4,7.7,NaN,8.49,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,155.457497294147,1.23886437432354,NaN,NaN,NaN,2.117
77,1007,"Biandan Pond",15,5,2003,NaT,single,single,30.25,114.716,reservoir,44.5,4,7.58,NaN,8.26,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,104.304387644659,1.39871784197819,NaN,NaN,NaN,2.117
77,1007,"Biandan Pond",15,5,2003,NaT,single,single,30.25,114.716,reservoir,44.5,4,7.73,NaN,8.23,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,7.19340604445925,2.61760053284489,NaN,NaN,NaN,2.117
429,1008,"Dongting Lake",14,12,2004,NaT,single,single,29.294034,113.035118,lake,2579,4,12.9,NaN,6.2,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,-12.9679618268575,0.297755610972569,NaN,NaN,NaN,2.067
27,1008,"Chao Lake",14,12,2004,NaT,single,single,31.596,117.406,lake,786.91,4,9.1,NaN,8.5,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,-8.76891615541922,0.0314214463840399,NaN,NaN,NaN,2.475
39,1008,"Fuxian Lake",14,12,2004,NaT,single,single,24.409,102.845,lake,215.37,5,13.9,NaN,8.4,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,8.7307430129516,0.0179551122194514,NaN,NaN,NaN,1.983
38,1010,"Dian Lake",14,12,2004,NaT,single,single,24.948,102.667,lake,298.34,5,10.3,NaN,8.5,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,-35.8471401215552,0.325701440346349,NaN,NaN,NaN,2.025
6,1031,"Lake Tai-1",15,6,2010,NaT,single,single,31.231,120.22,lake,2329.14,4,NaN,3.54,8.04,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,1.29880942469403,NaN,NaN,NaN,2.492
6,1031,"Lake Tai-2",15,6,2010,NaT,single,single,31.231,120.22,lake,2329.14,4,NaN,2.25,8.67,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,3.35692282074765,NaN,NaN,NaN,2.492
6,1031,"Lake Tai-3",15,6,2010,NaT,single,single,31.231,120.22,lake,2329.14,4,NaN,2.09,8.46,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,-0.0399633669136625,NaN,NaN,NaN,2.492
6,1031,"Lake Tai-4",15,6,2010,NaT,single,single,31.231,120.22,lake,2329.14,4,NaN,3.05,8.31,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,3.1371243027225,NaN,NaN,NaN,2.492
6,1031,"Lake Tai-5",15,6,2010,NaT,single,single,31.231,120.22,lake,2329.14,4,NaN,2.95,8.3,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,3.95637332445258,NaN,NaN,NaN,2.492
6,1031,"Lake Tai-6",15,6,2010,NaT,single,single,31.231,120.22,lake,2329.14,4,NaN,3.12,8.24,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,2.53767379901757,NaN,NaN,NaN,2.492
6,1031,"Lake Tai-7",15,6,2010,NaT,single,single,31.231,120.22,lake,2329.14,4,NaN,2.96,8.43,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,5.77470651902423,NaN,NaN,NaN,2.492
134,1031,"Xuanwu Lake-1",15,6,2010,NaT,single,single,32.075,118.803,lake,3.2,4,NaN,NaN,8.34,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,3.07717925235201,NaN,NaN,NaN,2.6
134,1031,"Xuanwu Lake-2",15,6,2010,NaT,single,single,32.075,118.803,lake,3.2,4,NaN,NaN,8.45,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,2.45774706519024,NaN,NaN,NaN,2.6
134,1031,"Xuanwu Lake-3",15,6,2010,NaT,single,single,32.075,118.803,lake,3.2,4,NaN,NaN,8.47,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,2.8174173674132,NaN,NaN,NaN,2.6
134,1031,"Xuanwu Lake-4",15,6,2010,NaT,single,single,32.075,118.803,lake,3.2,4,NaN,NaN,8.35,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,3.37690450420448,NaN,NaN,NaN,2.6
134,1031,"Xuanwu Lake-5",15,6,2010,NaT,single,single,32.075,118.803,lake,3.2,4,NaN,NaN,8.54,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,1.15893764049621,NaN,NaN,NaN,2.6
67,1033,"Dianshan Lake-1",15,8,2011,NaT,single,single,31.130669,120.989645,lake,62.19,4,31.58,6.9,7.86,NaN,35.39927889625,direct,NaN,NaN,modelled-empirical,14,NaN,NaN,NaN,NaN,2.775
67,1033,"Dianshan Lake-2",15,8,2011,NaT,single,single,31.130669,120.989645,lake,62.19,4,30.18,5.17,7.36,NaN,133.057367810142,direct,NaN,NaN,modelled-empirical,66.3,NaN,NaN,NaN,NaN,2.775
67,1033,"Dianshan Lake-3",15,8,2011,NaT,single,single,31.130669,120.989645,lake,62.19,4,30.18,6.27,7.77,NaN,27.7128432732085,direct,NaN,NaN,modelled-empirical,10.6,NaN,NaN,NaN,NaN,2.775
67,1033,"Dianshan Lake-4",15,8,2011,NaT,single,single,31.130669,120.989645,lake,62.19,4,31.58,5.17,7.36,NaN,131.676115406928,direct,NaN,NaN,modelled-empirical,67.9,NaN,NaN,NaN,NaN,2.775
67,1033,"Dianshan Lake-5",15,8,2011,NaT,single,single,31.130669,120.989645,lake,62.19,4,30.18,6.59,7.79,NaN,44.9180241667795,direct,NaN,NaN,modelled-empirical,17.1,NaN,NaN,NaN,NaN,2.775
67,1033,"Dianshan Lake-6",15,8,2011,NaT,single,single,31.130669,120.989645,lake,62.19,4,31.58,6.58,7.86,NaN,34.680365839868,direct,NaN,NaN,modelled-empirical,13.7,NaN,NaN,NaN,NaN,2.775
67,1033,"Dianshan Lake-7",15,8,2011,NaT,single,single,31.130669,120.989645,lake,62.19,4,30.18,6.38,7.68,NaN,69.6839592938573,direct,NaN,NaN,modelled-empirical,32.2,NaN,NaN,NaN,NaN,2.775
67,1033,"Dianshan Lake-8",15,8,2011,NaT,single,single,31.130669,120.989645,lake,62.19,4,30.18,6.99,7.97,NaN,29.558381708159,direct,NaN,NaN,modelled-empirical,11.3,NaN,NaN,NaN,NaN,2.775
67,1033,"Dianshan Lake-9",15,8,2011,NaT,single,single,31.130669,120.989645,lake,62.19,4,31.58,6.37,7.74,NaN,47.6208008547441,direct,NaN,NaN,modelled-empirical,22.8,NaN,NaN,NaN,NaN,2.775
7,1038,"Poyang Lake-Xingzi",16,10,2010,NaT,single,single,29.134614,116.179037,lake,2398.32,4,20.3,NaN,6.7,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,23.328,0.22464,NaN,NaN,NaN,2.175
7,1038,"Poyang Lake-Wucheng",16,10,2010,NaT,single,single,29.134614,116.179037,lake,2398.32,4,20.6,NaN,6.8,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,14.688,0.19872,NaN,NaN,NaN,2.175
7,1038,"Poyang Lake-Nanjishan",16,10,2010,NaT,single,single,29.134614,116.179037,lake,2398.32,4,21.1,NaN,6.8,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,23.328,0.20736,NaN,NaN,NaN,2.175
7,1038,"Poyang Lake-Duchang",16,10,2010,NaT,single,single,29.134614,116.179037,lake,2398.32,4,20.4,NaN,6.5,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,19.872,0.38016,NaN,NaN,NaN,2.175
222,1048,"Chengcing Lake",1,5,2004,NaT,monthly,monthly,22.664,120.353,lake,0.97,2,28.06949807,6.775700935,8.121495327,NaN,744.317708766964,direct,15.5747409874282,NaN,measured-chamber,194.92971738573,0.0515661829989177,NaN,NaN,NaN,2.858
222,1048,"Chengcing Lake",14,7,2004,NaT,monthly,monthly,22.664,120.353,lake,0.97,2,23.32046332,6.448598131,8.364485981,NaN,404.629090000833,direct,12.0342999833486,NaN,measured-chamber,66.7716413021397,0.018506531679294,NaN,NaN,NaN,2.858
222,1048,"Chengcing Lake",31,7,2004,NaT,monthly,monthly,22.664,120.353,lake,0.97,2,22.74131274,6.91588785,8.261682243,NaN,374.656564815586,direct,39.8493124885522,NaN,measured-chamber,62.9744788543835,0.0450365704770627,NaN,NaN,NaN,2.858
222,1048,"Chengcing Lake",5,11,2004,NaT,monthly,monthly,22.664,120.353,lake,0.97,2,27.14285714,7.803738318,8.112149533,NaN,229.789359753559,direct,4.61764809757722,NaN,measured-chamber,83.3054397602198,0.245033633835651,NaN,NaN,NaN,2.858
222,1048,"Chengcing Lake",25,1,2005,NaT,monthly,monthly,22.664,120.353,lake,0.97,2,21.11969112,8.364485981,8.196261682,NaN,284.738989259845,direct,4.13447940637749,NaN,measured-chamber,195.898224407626,0.0504893001415369,NaN,NaN,NaN,2.858
222,1048,"Chengcing Lake",20,3,2005,NaT,monthly,monthly,22.664,120.353,lake,0.97,2,21.6988417,7.009345794,8.224299065,NaN,389.642827408209,direct,7.7342967846141,NaN,measured-chamber,35.6410584297727,0.0315524549163267,NaN,NaN,NaN,2.858
222,1048,"Chengcing Lake",27,5,2005,NaT,monthly,monthly,22.664,120.353,lake,0.97,2,31.54440154,8.177570093,8.242990654,NaN,274.74814753143,direct,31.3632336191824,NaN,measured-chamber,7.8003248142536,0.0119704950462076,NaN,NaN,NaN,2.858
222,1048,"Chengcing Lake",24,11,2005,NaT,monthly,monthly,22.664,120.353,lake,0.97,2,27.49034749,6.261682243,8.177570093,NaN,114.89467987678,direct,13.6905480226459,NaN,measured-chamber,-304.919831554408,0.18686856581467,NaN,NaN,NaN,2.858
222,1048,"Chengcing Lake",12,1,2006,NaT,monthly,monthly,22.664,120.353,lake,0.97,2,22.50965251,7.196261682,8.23364486,NaN,269.752726667222,direct,2.75689885521605,NaN,measured-chamber,68.4626852984764,0.203444760969112,NaN,NaN,NaN,2.858
222,1048,"Chengcing Lake",24,3,2006,NaT,monthly,monthly,22.664,120.353,lake,0.97,2,24.01544402,6.121495327,7.981308411,NaN,459.578719507118,direct,5.15728145116976,NaN,measured-chamber,32.5894926583965,0.192773904587461,NaN,NaN,NaN,2.858
222,1048,"Chengcing Lake",29,9,2006,NaT,monthly,monthly,22.664,120.353,lake,0.97,2,29.34362934,6.308411215,8.289719626,NaN,824.244442594289,direct,2.75689885521605,NaN,measured-chamber,438.101845641495,0.209863051536092,NaN,NaN,NaN,2.858
222,1048,"Chengcing Lake",9,1,2007,NaT,monthly,monthly,22.664,120.353,lake,0.97,2,20.54054054,8.130841121,8.317757009,NaN,183.331945716427,direct,10.0096947381567,NaN,measured-chamber,173.514951008242,0.173081923570061,NaN,NaN,NaN,2.858
222,1048,"Chengcing Lake",25,5,2007,NaT,monthly,monthly,22.664,120.353,lake,0.97,2,31.77606178,6.728971963,7.869158879,NaN,184.830571975689,direct,2.65717913162934,NaN,measured-chamber,438.578412588461,0.168652086254267,NaN,NaN,NaN,2.858
222,1048,"Chengcing Lake",4,7,2007,NaT,monthly,monthly,22.664,120.353,lake,0.97,2,33.16602317,7.803738318,8.53271028,NaN,219.798518025144,direct,9.64763430188993,NaN,measured-chamber,370.606130114062,0.18358382682541,NaN,NaN,NaN,2.858
200,1049,"Wulongtan Lake",15,7,2012,NaT,single,single,32.04,118.76,lake,0.25,4,25.5,9.8,7.3,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,12.4086254266922,NaN,NaN,NaN,2.792
38,1053,"Dian Lake-1",15,7,2012,NaT,seasonal,seasonal,24.948,102.667,lake,298.34,5,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.139871784197819,NaN,NaN,NaN,2.025
38,1053,"Dian Lake-2",15,7,2012,NaT,seasonal,seasonal,24.948,102.667,lake,298.34,5,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.119890100740987,NaN,NaN,NaN,2.025
38,1053,"Dian Lake-3",15,7,2012,NaT,seasonal,seasonal,24.948,102.667,lake,298.34,5,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.15985346765465,NaN,NaN,NaN,2.025
38,1053,"Dian Lake-4",15,7,2012,NaT,seasonal,seasonal,24.948,102.667,lake,298.34,5,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.139871784197819,NaN,NaN,NaN,2.025
38,1053,"Dian Lake-5",15,7,2012,NaT,seasonal,seasonal,24.948,102.667,lake,298.34,5,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.210739572058946,NaN,NaN,NaN,2.025
38,1053,"Dian Lake-1",15,8,2012,NaT,seasonal,seasonal,24.948,102.667,lake,298.34,5,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.127399994671551,NaN,NaN,NaN,2.025
38,1053,"Dian Lake-2",15,8,2012,NaT,seasonal,seasonal,24.948,102.667,lake,298.34,5,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.0885094703188744,NaN,NaN,NaN,2.025
38,1053,"Dian Lake-3",15,8,2012,NaT,seasonal,seasonal,24.948,102.667,lake,298.34,5,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.155562099408875,NaN,NaN,NaN,2.025
38,1053,"Dian Lake-4",15,8,2012,NaT,seasonal,seasonal,24.948,102.667,lake,298.34,5,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.119353680459579,NaN,NaN,NaN,2.025
38,1053,"Dian Lake-5",15,8,2012,NaT,seasonal,seasonal,24.948,102.667,lake,298.34,5,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.150197888602115,NaN,NaN,NaN,2.025
7,1069,"Poyang Lake-Xingzi",15,7,2013,NaT,single,single,29.134614,116.179037,lake,2398.32,4,27.9,5.13,6.71,NaN,18.8989644272882,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,2.175
7,1069,"Poyang Lake-Wucheng",15,7,2013,NaT,single,single,29.134614,116.179037,lake,2398.32,4,27.9,4.95,6.1,NaN,10.5565477199823,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,2.175
7,1069,"Poyang Lake-Nanjishan",15,7,2013,NaT,single,single,29.134614,116.179037,lake,2398.32,4,27.9,2.79,5.93,NaN,29.3230427704437,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,2.175
7,1069,"Poyang Lake",15,7,2013,NaT,single,single,29.134614,116.179037,lake,2398.32,4,27.9,6.79,7.01,NaN,6.13774779297445,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,2.175
7,1071,"Poyang Lake",16,10,2010,NaT,single,single,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,19.872,0.2592,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,1,2011,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.10823328,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,2,2011,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.12608352,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,3,2011,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.22141728,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,4,2011,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.18471456,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,5,2011,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.2560032,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,6,2011,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.9949824,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,7,2011,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,1.60569216,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,8,2011,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,1.41098112,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,9,2011,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.27608256,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,10,2011,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.31637088,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,11,2011,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.09755424,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,12,2011,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.09855648,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,1,2012,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.24242976,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,2,2012,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.26244864,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,3,2012,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.29762208,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,4,2012,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.31414176,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,5,2012,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.46341504,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,6,2012,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,1.2138768,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,7,2012,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,1.36855008,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,8,2012,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,1.05624864,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,9,2012,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.57417984,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,10,2012,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.42678144,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,11,2012,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.28479168,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,12,2012,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.19246464,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,1,2013,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.08703936,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,2,2013,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.16589664,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,3,2013,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.10987488,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,4,2013,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.17823456,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,5,2013,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.41198112,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,6,2013,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,1.24443648,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,7,2013,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,1.84527072,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,8,2013,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.99425664,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,9,2013,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.4663008,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,10,2013,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.29750112,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,11,2013,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.2243808,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,12,2013,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.16988832,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,1,2014,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.13552704,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,2,2014,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.22267008,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,3,2014,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.28109376,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,4,2014,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.3729456,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,5,2014,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.44797536,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,6,2014,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,1.07592192,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,7,2014,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,1.95714144,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,8,2014,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,1.29447936,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,9,2014,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.52888896,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,10,2014,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.27463968,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,11,2014,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.22120128,NaN,NaN,NaN,2.175
7,1088,"Poyang Lake",15,12,2014,NaT,monthly,monthly,29.134614,116.179037,lake,2398.32,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,NaN,0.34268832,NaN,NaN,NaN,2.175
134,1089,"Xuanwu Lake-1",15,6,2014,NaT,seasonal,seasonal,32.075,118.803,lake,3.2,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,185.15845673466,25.0205427624677,NaN,NaN,NaN,2.6
